,freq,inhomogeneity
137,78425000000.0,0.0008842301635238395
138,78450000000.0,0.0008893395910111699
139,78475000000.0,0.0008940220269384616
140,78500000000.0,0.0008983150007719368
141,78525000000.0,0.0009022570874625332
142,78550000000.0,0.0009058876873817368
143,78575000000.0,0.0009092468167412925
144,78600000000.0,0.000912374906534906
145,78625000000.0,0.0009153126077853416
146,78650000000.0,0.0009181006135068338
147,78675000000.0,0.0009207794837708287
148,78700000000.0,0.0009233894889268917
149,78725000000.0,0.0009259704596426031
150,78750000000.0,0.00092856164840873
151,78775000000.0,0.0009312016041226626
152,78800000000.0,0.000933928053936155
153,78825000000.0,0.0009367778005196344
154,78850000000.0,0.0009397866232367299
155,78875000000.0,0.0009429891911317032
156,78900000000.0,0.0009464189831745604
157,78925000000.0,0.0009501082183426521
158,78950000000.0,0.0009540877875579575
159,78975000000.0,0.0009583871950950805
160,79000000000.0,0.0009630345039663231
161,79025000000.0,0.0009680562829735038
162,79050000000.0,0.0009734775593924
163,79075000000.0,0.0009793217707837025
164,79100000000.0,0.0009856107196552202
165,79125000000.0,0.000992364531843228
166,79150000000.0,0.0009996016051323422
167,79175000000.0,0.0010073385684545846
168,79200000000.0,0.001015590231410437
169,79225000000.0,0.0010243695374599457
170,79250000000.0,0.001033687509867098
171,79275000000.0,0.0010435532015128474
172,79300000000.0,0.0010539736379219754
173,79325000000.0,0.0010649537616888001
174,79350000000.0,0.0010764963725108313
175,79375000000.0,0.0010886020677565564
176,79400000000.0,0.0011012691813789921
177,79425000000.0,0.0011144937237425171
178,79450000000.0,0.001128269321588148
179,79475000000.0,0.001142587157040168
180,79500000000.0,0.0011574359145470415
181,79525000000.0,0.0011728017247162991
182,79550000000.0,0.0011886681186920568
183,79575000000.0,0.0012050159843534048
184,79600000000.0,0.0012218235307433123
185,79625000000.0,0.0012390662592688133
186,79650000000.0,0.0012567169479635394
187,79675000000.0,0.0012747456417254062
188,79700000000.0,0.0012931196581515048
189,79725000000.0,0.0013118036010143798
190,79750000000.0,0.0013307593947077586
191,79775000000.0,0.001349946327938474
192,79800000000.0,0.001369321115162225
193,79825000000.0,0.0013888379732904406
194,79850000000.0,0.0014084487193349964
195,79875000000.0,0.0014281028778659528
196,79900000000.0,0.0014477478160830161
197,79925000000.0,0.0014673288861342683
198,79950000000.0,0.0014867895956877481
199,79975000000.0,0.001506071787291571
200,80000000000.0,0.0015251158405829774
201,80025000000.0,0.001543860887213239
202,80050000000.0,0.001562245043537593
203,80075000000.0,0.0015802056580370874
204,80100000000.0,0.0015976795697718819
205,80125000000.0,0.0016146033818634027
206,80150000000.0,0.0016309137426642178
207,80175000000.0,0.0016465476364351647
208,80200000000.0,0.0016614426837900293
209,80225000000.0,0.0016755374399401327
210,80250000000.0,0.0016887717051875303
211,80275000000.0,0.001701086828800201
212,80300000000.0,0.0017124260141458104
213,80325000000.0,0.0017227346193102425
214,80350000000.0,0.0017319604524717903
215,80375000000.0,0.0017400540609061332
216,80400000000.0,0.0017469690040328926
217,80425000000.0,0.0017526621187467764
218,80450000000.0,0.0017570937696711967
219,80475000000.0,0.0017602280795205032
220,80500000000.0,0.0017620331440390176
221,80525000000.0,0.001762481225867947
222,80550000000.0,0.0017615489252019686
223,80575000000.0,0.0017592173296026093
224,80600000000.0,0.0017554721363704036
225,80625000000.0,0.001750303753763398
226,80650000000.0,0.0017437073696880741
227,80675000000.0,0.0017356830001179252
228,80700000000.0,0.0017262355049737818
229,80725000000.0,0.0017153745812868923
230,80750000000.0,0.0017031147249890587
231,80775000000.0,0.0016894751672867196
232,80800000000.0,0.0016744797858450876
233,80825000000.0,0.0016581569874362682
234,80850000000.0,0.0016405395690224386
235,80875000000.0,0.0016216645507909212
236,80900000000.0,0.0016015729924558646
237,80925000000.0,0.0015803097829084744
238,80950000000.0,0.0015579234130096299
239,80975000000.0,0.0015344657318193391
240,81000000000.0,0.0015099916834862889
241,81025000000.0,0.0014845590346655784
242,81050000000.0,0.0014582280853981946
243,81075000000.0,0.0014310613729422298
244,81100000000.0,0.0014031233686380626
245,81125000000.0,0.0013744801641145017
246,81150000000.0,0.0013451991600558842
247,81175000000.0,0.0013153487503189158
248,81200000000.0,0.0012849980056694895
249,81225000000.0,0.0012542163611001128
250,81250000000.0,0.0012230733107311022
251,81275000000.0,0.0011916381023572523
252,81300000000.0,0.0011599794476627127
253,81325000000.0,0.0011281652353463307
254,81350000000.0,0.0010962622602331605
255,81375000000.0,0.0010643359648126326
256,81400000000.0,0.0010324501917457949
257,81425000000.0,0.00100066695604513
258,81450000000.0,0.0009690462275443273
259,81475000000.0,0.0009376457386696689
260,81500000000.0,0.0009065208021150636
261,81525000000.0,0.000875724151387841
262,81550000000.0,0.0008453057996927564
263,81575000000.0,0.0008153129177951491
264,81600000000.0,0.0007857897296525345
265,81625000000.0,0.0007567774308819566
266,81650000000.0,0.0007283141222401512
267,81675000000.0,0.0007004347665908163
268,81700000000.0,0.0006731711593459291
269,81725000000.0,0.0006465519230524681
270,81750000000.0,0.0006206025134728901
271,81775000000.0,0.000595345247439109
272,81800000000.0,0.0005707993434469225
273,81825000000.0,0.0005469809792778048
274,81850000000.0,0.0005239033638823927
275,81875000000.0,0.0005015768208439062
276,81900000000.0,0.0004800088860378903
277,81925000000.0,0.00045920441483428065
278,81950000000.0,0.00043916570089704975
279,81975000000.0,0.000419892601966642
280,82000000000.0,0.0004013826737591936
281,82025000000.0,0.0003836313117014035
282,82050000000.0,0.0003666318955946937
283,82075000000.0,0.0003503759398792253
284,82100000000.0,0.00033485324600477983
285,82125000000.0,0.0003200520564579665
286,82150000000.0,0.0003059592097007611
287,82175000000.0,0.0002925602945127771
288,82200000000.0,0.00027983980276646885
289,82225000000.0,0.0002677812785627652
290,82250000000.0,0.0002563674662152641
291,82275000000.0,0.00024558045115938705
292,82300000000.0,0.00023540179785845326
293,82325000000.0,0.0002258126812969509
294,82350000000.0,0.00021679401002853318
295,82375000000.0,0.0002083265459477888
296,82400000000.0,0.0002003910126861473
297,82425000000.0,0.00019296819802633108
298,82450000000.0,0.0001860390477333891
299,82475000000.0,0.00017958474942765217
300,82500000000.0,0.00017358680980543716
301,82525000000.0,0.00016802712124580624
302,82550000000.0,0.00016288802016338298
303,82575000000.0,0.00015815233610443194
304,82600000000.0,0.00015380343257029717
305,82625000000.0,0.0001498252389096522
306,82650000000.0,0.0001462022745735646
307,82675000000.0,0.00014291966367698577
308,82700000000.0,0.00013996314394317536
309,82725000000.0,0.0001373190678773435
310,82750000000.0,0.00013497439698999432
311,82775000000.0,0.00013291668865858294
312,82800000000.0,0.00013113408092514656
313,82825000000.0,0.00012961526805296313
314,82850000000.0,0.00012834947410216398
315,82875000000.0,0.00012732642278583836
316,82900000000.0,0.0001265363031547828
317,82925000000.0,0.00012596973290470473
318,82950000000.0,0.00012561772010637252
319,82975000000.0,0.0001254716241585035
320,83000000000.0,0.00012552311421765088
321,83025000000.0,0.00012576413051749538
322,83050000000.0,0.00012618684255230275
323,83075000000.0,0.00012678361143051076
324,83100000000.0,0.00012754695177238237
325,83125000000.0,0.00012846949651098248
326,83150000000.0,0.00012954396340357052
327,83175000000.0,0.00013076312516691692
328,83200000000.0,0.00013211978161320188
329,83225000000.0,0.00013360673575912822
330,83250000000.0,0.00013521677379627414
331,83275000000.0,0.00013694264744356656
332,83300000000.0,0.00013877706189274787
333,83325000000.0,0.00014071266696092985
334,83350000000.0,0.00014274205114379749
335,83375000000.0,0.0001448577412188823
336,83400000000.0,0.00014705220468239465
337,83425000000.0,0.00014931785641339747
338,83450000000.0,0.00015164706785881634
339,83475000000.0,0.0001540321814403143
340,83500000000.0,0.0001564655262852521
341,83525000000.0,0.00015893943682850209
342,83550000000.0,0.0001614462758952924
343,83575000000.0,0.0001639784575208699
344,83600000000.0,0.00016652847341915692
345,83625000000.0,0.00016908892011170343
346,83650000000.0,0.00017165252743282731
347,83675000000.0,0.0001742121883119339
348,83700000000.0,0.00017676098799063986
349,83725000000.0,0.00017929223421915671
350,83750000000.0,0.0001817994875677109
351,83775000000.0,0.00018427658923890025
352,83800000000.0,0.00018671769025628847
353,83825000000.0,0.0001891172781298153
354,83850000000.0,0.00019147020251517128
355,83875000000.0,0.0001937716978815406
356,83900000000.0,0.00019601740725150318
357,83925000000.0,0.00019820339908789886
358,83950000000.0,0.0002003261869931206
359,83975000000.0,0.00020238274283660728
360,84000000000.0,0.00020437050950400558
361,84025000000.0,0.00020628740921263802
362,84050000000.0,0.0002081318518102748
363,84075000000.0,0.00020990273706016497
364,84100000000.0,0.00021159945679854322
365,84125000000.0,0.00021322189236999984
366,84150000000.0,0.00021477041178613815
367,84175000000.0,0.0002162458609579024
368,84200000000.0,0.00021764955676910826
369,84225000000.0,0.0002189832737273638
370,84250000000.0,0.00022024923072803108
371,84275000000.0,0.00022145007700807607
372,84300000000.0,0.00022258887227410098
373,84325000000.0,0.000223669069366254
374,84350000000.0,0.0002246944934569286
375,84375000000.0,0.0002256693209464035
376,84400000000.0,0.0002265980560075071
377,84425000000.0,0.0002274855079886393
378,84450000000.0,0.0002283367681063473
379,84475000000.0,0.00022915718352250057
380,84500000000.0,0.00022995233498649661
381,84525000000.0,0.00023072801145631038
382,84550000000.0,0.00023149018574573733
383,84575000000.0,0.00023224499111381875
384,84600000000.0,0.0002329986984468679
385,84625000000.0,0.00023375769236780436
386,84650000000.0,0.00023452844992455038
387,84675000000.0,0.00023531751954262127
388,84700000000.0,0.00023613150032475712
389,84725000000.0,0.00023697702274282063
390,84750000000.0,0.00023786073072457008
391,84775000000.0,0.0002387892635727838
392,84800000000.0,0.00023976924054564208
393,84825000000.0,0.00024080724388850775
394,84850000000.0,0.0002419098063669835
395,84875000000.0,0.00024308339663328687
396,84900000000.0,0.0002443344068746804
397,84925000000.0,0.00024566914149520196
398,84950000000.0,0.00024709380475726423
399,84975000000.0,0.0002486144922167188
400,85000000000.0,0.00025023718021565923
401,85025000000.0,0.0002519677154467087
402,85050000000.0,0.0002538118080923231
403,85075000000.0,0.00025577502136144063
404,85100000000.0,0.0002578627636987916
405,85125000000.0,0.0002600802810631546
406,85150000000.0,0.0002624326475589183
407,85175000000.0,0.0002649247576410909
408,85200000000.0,0.0002675613169631085
409,85225000000.0,0.0002703468339021792
410,85250000000.0,0.0002732856110583838
411,85275000000.0,0.00027638173455633646
412,85300000000.0,0.00027963906528889553
413,85325000000.0,0.00028306122803062626
414,85350000000.0,0.00028665160159872176
415,85375000000.0,0.0002904133079264079
416,85400000000.0,0.0002943491994066418
417,85425000000.0,0.0002984618487771414
418,85450000000.0,0.000302753536277888
419,85475000000.0,0.0003072262389467702
420,85500000000.0,0.00031188161515959114
421,85525000000.0,0.00031672099575508786
422,85550000000.0,0.00032174536984965195
423,85575000000.0,0.00032695537168527867
424,85600000000.0,0.0003323512714513249
425,85625000000.0,0.0003379329602811626
426,85650000000.0,0.00034369994134909393
427,85675000000.0,0.00034965131829716855
428,85700000000.0,0.00035578578606966965
429,85725000000.0,0.00036210162142965766
430,85750000000.0,0.0003685966750555395
431,85775000000.0,0.00037526836538112607
432,85800000000.0,0.0003821136720815809
433,85825000000.0,0.00038912913393450676
434,85850000000.0,0.00039631084366946153
435,85875000000.0,0.00040365444987418026
436,85900000000.0,0.0004111551556081106
437,85925000000.0,0.00041880772312744236
438,85950000000.0,0.0004266064768721039
439,85975000000.0,0.0004345453108329331
440,86000000000.0,0.0004426176969986479
441,86025000000.0,0.0004508166966349329
442,86050000000.0,0.00045913497171425473
443,86075000000.0,0.00046756480144870017
444,86100000000.0,0.0004760980972166609
445,86125000000.0,0.0004847264223765659
446,86150000000.0,0.0004934410129393935
447,86175000000.0,0.0005022328006104947
448,86200000000.0,0.0005110924359395706
449,86225000000.0,0.0005200103155320889
450,86250000000.0,0.0005289766084468991
451,86275000000.0,0.0005379812869387508
452,86300000000.0,0.0005470141551911567
453,86325000000.0,0.0005560648804241668
454,86350000000.0,0.0005651230275809539
455,86375000000.0,0.0005741780890089819
456,86400000000.0,0.0005832195212644662
457,86425000000.0,0.0005922367761937356
458,86450000000.0,0.0006012193380000161
459,86475000000.0,0.0006101567545565416
460,86500000000.0,0.0006190386732762696
461,86525000000.0,0.0006278548738563455
462,86550000000.0,0.0006365953005173275
463,86575000000.0,0.0006452500958672131
464,86600000000.0,0.0006538096290096984
465,86625000000.0,0.0006622645280914323
466,86650000000.0,0.0006706057074364054
467,86675000000.0,0.000678824394706186
468,86700000000.0,0.0006869121555657601
469,86725000000.0,0.0006948609177332411
470,86750000000.0,0.0007026629934660895
471,86775000000.0,0.0007103110968070638
472,86800000000.0,0.0007177983624579122
473,86825000000.0,0.000725118360834363
474,86850000000.0,0.000732265110304366
475,86875000000.0,0.000739233088894024
476,86900000000.0,0.0007460172411986347
477,86925000000.0,0.0007526129841510084
478,86950000000.0,0.0007590162129437298
479,86975000000.0,0.0007652232996859889
480,87000000000.0,0.0007712310928227274
481,87025000000.0,0.0007770369146469428
482,87050000000.0,0.0007826385552818107
483,87075000000.0,0.0007880342650771609
484,87100000000.0,0.0007932227450000795
485,87125000000.0,0.0007982031350201137
486,87150000000.0,0.0008029750003946384
487,87175000000.0,0.0008075383179877963
488,87200000000.0,0.0008118934576974005
489,87225000000.0,0.0008160411653526565
490,87250000000.0,0.0008199825449100268
491,87275000000.0,0.0008237190347936729
492,87300000000.0,0.0008272523884044672
493,87325000000.0,0.000830584651549931
494,87350000000.0,0.0008337181395277836
495,87375000000.0,0.0008366554122651575
496,87400000000.0,0.0008393992509419136
497,87425000000.0,0.0008419526344212336
498,87450000000.0,0.0008443187148116604
499,87475000000.0,0.0008465007900846031
500,87500000000.0,0.0008485022839633497
501,87525000000.0,0.0008503267186966423
502,87550000000.0,0.0008519776919396131
503,87575000000.0,0.0008534588563249422
504,87600000000.0,0.0008547738924867466
505,87625000000.0,0.0008559264912741963
506,87650000000.0,0.0008569203292336722
507,87675000000.0,0.000857759051841745
508,87700000000.0,0.0008584462529496686
509,87725000000.0,0.0008589854556601146
510,87750000000.0,0.000859380097858583
511,87775000000.0,0.0008596335148026511
512,87800000000.0,0.0008597489258207065
513,87825000000.0,0.0008597294201063808
514,87850000000.0,0.0008595779468320439
515,87875000000.0,0.0008592973019569715
516,87900000000.0,0.0008588901226188781
517,87925000000.0,0.0008583588769499588
518,87950000000.0,0.0008577058595996626
519,87975000000.0,0.0008569331854792894
520,88000000000.0,0.0008560427878821703
521,88025000000.0,0.000855036415586305
522,88050000000.0,0.0008539156334895935
523,88075000000.0,0.0008526818217866009
524,88100000000.0,0.0008513361800112889
525,88125000000.0,0.0008498797292734272
526,88150000000.0,0.0008483133165451307
527,88175000000.0,0.000846637623355472
528,88200000000.0,0.000844853169379275
529,88225000000.0,0.0008429603227739688
530,88250000000.0,0.0008409593098942277
531,88275000000.0,0.0008388502232428979
532,88300000000.0,0.0008366330367225075
533,88325000000.0,0.0008343076130884687
534,88350000000.0,0.0008318737207329759
535,88375000000.0,0.0008293310452672855
536,88400000000.0,0.0008266792034754795
537,88425000000.0,0.0008239177600379387
538,88450000000.0,0.0008210462410605838
539,88475000000.0,0.0008180641505607372
540,88500000000.0,0.0008149709857440678
541,88525000000.0,0.0008117662536609587
542,88550000000.0,0.0008084494863722473
543,88575000000.0,0.000805020259774814
544,88600000000.0,0.000801478205867735
545,88625000000.0,0.0007978230317862808
546,88650000000.0,0.0007940545340375533
547,88675000000.0,0.0007901726131514039
548,88700000000.0,0.0007861772904941827
549,88725000000.0,0.0007820687198231928
550,88750000000.0,0.0007778472036582129
551,88775000000.0,0.0007735132026380396
552,88800000000.0,0.0007690673515591006
553,88825000000.0,0.0007645104673533039
554,88850000000.0,0.0007598435602240161
555,88875000000.0,0.0007550678430473358
556,88900000000.0,0.0007501847387212408
557,88925000000.0,0.0007451958883840434
558,88950000000.0,0.0007401031554962543
559,88975000000.0,0.0007349086315215873
560,89000000000.0,0.0007296146384384866
561,89025000000.0,0.0007242237299245677
562,89050000000.0,0.0007187386942401183
563,89075000000.0,0.0007131625516629154
564,89100000000.0,0.0007074985523190961
565,89125000000.0,0.0007017501743509252
566,89150000000.0,0.0006959211173397292
567,89175000000.0,0.0006900152989005045
568,89200000000.0,0.0006840368449017176
569,89225000000.0,0.0006779900817535894
570,89250000000.0,0.0006718795290252562
571,89275000000.0,0.0006657098859536862
572,89300000000.0,0.0006594860217857577
573,89325000000.0,0.0006532129622865712
574,89350000000.0,0.000646895876501048
575,89375000000.0,0.0006405400613867357
576,89400000000.0,0.00063415092990223
577,89425000000.0,0.0006277339914533254
578,89450000000.0,0.0006212948377879397
579,89475000000.0,0.0006148391259719724
580,89500000000.0,0.0006083725616237454
581,89525000000.0,0.0006019008801146834
582,89550000000.0,0.0005954298316607856
583,89575000000.0,0.000588965160523349
584,89600000000.0,0.0005825125907479166
585,89625000000.0,0.0005760778050761651
586,89650000000.0,0.0005696664314778628
587,89675000000.0,0.0005632840227802915
588,89700000000.0,0.0005569360429637308
589,89725000000.0,0.0005506278474101829
590,89750000000.0,0.000544364670993951
591,89775000000.0,0.0005381516107274886
592,89800000000.0,0.0005319936114931395
593,89825000000.0,0.0005258954529851369
594,89850000000.0,0.0005198617359050034
595,89875000000.0,0.0005138968699350869
596,89900000000.0,0.00050800506216615
597,89925000000.0,0.0005021903079521342
598,89950000000.0,0.0004964563777921737
599,89975000000.0,0.0004908068130064484
600,90000000000.0,0.0004852449133192543
601,90025000000.0,0.0004797737330454118
602,90050000000.0,0.00047439607433673103
603,90075000000.0,0.00046911448012917835
604,90100000000.0,0.00046393123200736444
605,90125000000.0,0.0004588483461260556
606,90150000000.0,0.0004538675693747034
607,90175000000.0,0.0004489903797106504
608,90200000000.0,0.000444217983016383
609,90225000000.0,0.000439551314320401
610,90250000000.0,0.0004349910384433045
611,90275000000.0,0.0004305375499308157
612,90300000000.0,0.00042619097600966833
613,90325000000.0,0.0004219511794161214
614,90350000000.0,0.00041781776132046627
615,90375000000.0,0.0004137900649908637
616,90400000000.0,0.00040986718002950835
617,90425000000.0,0.0004060479489708368
618,90450000000.0,0.0004023309706050947
619,90475000000.0,0.00039871460738867857
620,90500000000.0,0.0003951969920433802
621,90525000000.0,0.00039177603374940484
622,90550000000.0,0.0003884494266674971
623,90575000000.0,0.00038521465702938455
624,90600000000.0,0.00038206901229870846
625,90625000000.0,0.0003790095888869356
626,90650000000.0,0.0003760333030016873
627,90675000000.0,0.00037313689870552096
628,90700000000.0,0.0003703169593133814
629,90725000000.0,0.0003675699172821522
630,90750000000.0,0.00036489206504606523
631,90775000000.0,0.0003622795672795405
632,90800000000.0,0.00035972847199054053
633,90825000000.0,0.0003572347225227585
634,90850000000.0,0.00035479417088131004
635,90875000000.0,0.00035240259099894605
636,90900000000.0,0.00035005569094527186
637,90925000000.0,0.0003477491279279016
638,90950000000.0,0.0003454785221889528
639,90975000000.0,0.0003432394711941301
640,91000000000.0,0.00034102756485339706
641,91025000000.0,0.0003388384009951109
642,91050000000.0,0.0003366676002255403
643,91075000000.0,0.0003345108213062842
644,91100000000.0,0.0003323637782654904
645,91125000000.0,0.0003302222543203119
646,91150000000.0,0.0003280821200018035
647,91175000000.0,0.00032593934792682713
648,91200000000.0,0.00032379002826255523
649,91225000000.0,0.00032163038553498246
650,91250000000.0,0.000319456793634687
651,91275000000.0,0.0003172657912248282
652,91300000000.0,0.0003150540961844699
653,91325000000.0,0.00031281862103598547
654,91350000000.0,0.0003105564849747211
655,91375000000.0,0.0003082650291814361
656,91400000000.0,0.0003059418279665188
657,91425000000.0,0.0003035847004921108
658,91450000000.0,0.00030119172249775815
659,91475000000.0,0.0002987612344964409
660,91500000000.0,0.00029629185203638075
661,91525000000.0,0.00029378247254126363
662,91550000000.0,0.000291232281400954
663,91575000000.0,0.00028864075833714216
664,91600000000.0,0.0002860076800232983
665,91625000000.0,0.0002833331228452959
666,91650000000.0,0.0002806174643398633
667,91675000000.0,0.0002778613829733138
668,91700000000.0,0.0002750658557808144
669,91725000000.0,0.00027223215545126223
670,91750000000.0,0.0002693618460015255
671,91775000000.0,0.0002664567766476834
672,91800000000.0,0.00026351907405826867
673,91825000000.0,0.0002605511339279262
674,91850000000.0,0.00025755561092001306
675,91875000000.0,0.00025453540775527406
676,91900000000.0,0.00025149366193651036
677,91925000000.0,0.0002484337336863537
678,91950000000.0,0.0002453591895105475
679,91975000000.0,0.00024227378972372735
680,92000000000.0,0.00023918146976760412
681,92025000000.0,0.00023608632481430175
682,92050000000.0,0.00023299259322644524
683,92075000000.0,0.00022990463734192266
684,92100000000.0,0.00022682692723887307
685,92125000000.0,0.00022376402155306063
686,92150000000.0,0.00022072055125544392
687,92175000000.0,0.00021770119990595588
688,92200000000.0,0.00021471068729688524
689,92225000000.0,0.00021175375220876174
690,92250000000.0,0.0002088351362550242
691,92275000000.0,0.00020595956690307884
692,92300000000.0,0.0002031317435932436
693,92325000000.0,0.00020035632195821598
694,92350000000.0,0.00019763790175045365
695,92375000000.0,0.00019498101388610615
696,92400000000.0,0.00019239010859328247
697,92425000000.0,0.0001898695463937699
698,92450000000.0,0.00018742358776176448
699,92475000000.0,0.0001850563864431196
700,92500000000.0,0.00018277198199084932
701,92525000000.0,0.0001805742946018652
702,92550000000.0,0.0001784671212196736
703,92575000000.0,0.00017645413172500554
704,92600000000.0,0.00017453886698760865
705,92625000000.0,0.00017272473885792755
706,92650000000.0,0.00017101502886624628
707,92675000000.0,0.00016941288994115424
708,92700000000.0,0.00016792134793063937
709,92725000000.0,0.0001665433031083181
710,92750000000.0,0.00016528153472980723
711,92775000000.0,0.00016413870277115071
712,92800000000.0,0.00016311735259877548
713,92825000000.0,0.00016221991802951613
714,92850000000.0,0.00016144872606579206
715,92875000000.0,0.000160805999844986
716,92900000000.0,0.00016029386225599476
717,92925000000.0,0.00015991433949830706
718,92950000000.0,0.00015966936370104878
719,92975000000.0,0.00015956077393508878
720,93000000000.0,0.00015959031857824588
721,93025000000.0,0.0001597596548930737
722,93050000000.0,0.00016007034836703257
723,93075000000.0,0.0001605238711552119
724,93100000000.0,0.0001611215992808508
725,93125000000.0,0.0001618648080832925
726,93150000000.0,0.00016275466707413847
727,93175000000.0,0.00016379223291800222
728,93200000000.0,0.00016497844160839477
729,93225000000.0,0.00016631409954675542
730,93250000000.0,0.00016779987186807272
731,93275000000.0,0.00016943627170164943
732,93300000000.0,0.00017122364651954566
733,93325000000.0,0.00017316216382565327
734,93350000000.0,0.00017525179645553338
735,93375000000.0,0.00017749230634690332
736,93400000000.0,0.0001798832280600912
737,93425000000.0,0.00018242385091300496
738,93450000000.0,0.0001851132015210148
739,93475000000.0,0.00018795002632586758
740,93500000000.0,0.0001909327720316212
741,93525000000.0,0.00019405956932581523
